Tiempo,Biomasa_Planta,Biomasa_Hongo,Plant_Active,Plant_Limited,Fungus,Mycelium,Crecimiento_Planta,Crecimiento_Hongo,Prod_C_Planta,Adq_C_Hongo,Intercambio_C,Intercambio_N,Intercambio_P,Flujo_Crec_Planta,Flujo_Crec_Micelio,Flujo_Crec_Hongo,Flujo_Mort_PlantA,Flujo_Mort_PlantL,Flujo_Mort_Micelio,Flujo_Mort_Hongo,Flujo_Trans_C,Flujo_Trans_N,Flujo_Trans_P,Flujo_Fotosintesis,Flujo_N_Uptake,Flujo_P_Uptake,Flujo_P_Secuestro,Flujo_Entrada_N,Flujo_Entrada_P,N_Suelo,P_Disponible,P_Total_Suelo,N_Limitado,P_Limitado,C_Limitado,N_Critico,P_Critico,Demanda_C_Hongo,Oferta_C_Planta,Factor_N_Fotos,Factor_C_Disponible,Factor_N_Hongo_Limitado,Factor_N_Hongo_Libre,Escenario_I_Mutualismo_Clim,Escenario_II_Mutualismo_Fuerte,Escenario_III_Comensalismo,Escenario_IV_Parasitismo,Escenario_Dominante,ROI_Planta,ROI_Hongo,ROI_N_C,ROI_P_C
0.0,1.6,0.8,1.5,0.1,0.4000000000000001,0.4,0.1689646797095488,-0.009319050779427166,0.8999999999999999,0.2526315789473684,0.2526315789473684,1.6666666666666667,1.6,0.014400000000000005,0.12000000000000002,0.12000000000000004,0.03,0.002,0.012,0.008000000000000002,0.2526315789473684,1.6666666666666667,1.6,0.8999999999999999,0.09,0.075,0.005000000000000001,0.05,0.02,0.15,0.1,0.4,0.0,1.0,0.0,0.12,0.1,0.13200000000000003,0.8855999999999999,0.006053330746169377,1.0,0.009108606368639971,0.99089139363136,0.0,0.005097939057657705,0.0,0.0,II: Mutualismo fuerte,12.930555550437212,0.07733619763458206,6.597222219610823,6.33333333082639
2.401601067378252,2.005785755139677,0.7776193577011756,1.8401586579099316,0.16562709722974528,0.39347828316353384,0.38414107453764185,0.15918152519464474,-0.013951075046964745,1.104095194745959,0.27936760657666354,0.27936760657666354,0.09601933452816985,0.23133057925401307,0.23251102235831833,8.525930046995236e-05,8.733167421114559e-05,0.036803173158198636,0.0033125419445949058,0.011524232236129256,0.007869565663270676,0.27936760657666354,0.09601933452816985,0.23133057925401307,1.104095194745959,0.09632940246439303,0.0727950652718518,0.0047144049488660085,0.05,0.02,0.179482634603583,0.09428809897732017,0.09428809897732017,0.0,1.0,0.0,0.12,0.1,0.0116115639103404,0.8715841723876406,0.010713153155623711,1.0,0.47681792901245057,0.5231820709875494,0.0,0.0014425106313437027,0.0,0.0,II: Mutualismo fuerte,1.1717532955102181,0.8534219644768601,0.34370246311091246,0.8280508323993057
4.803202134756504,2.364581041628714,0.7329901665522709,2.0957887118249485,0.2687923298037657,0.3752951413107319,0.357695025241539,0.11222740082657284,-0.017971658034365068,1.2574732270949691,0.28846144415270475,0.28846144415270475,0.10157105568533123,0.23212235333544917,0.14982890454143422,0.00013602434826054141,0.0001427173245355266,0.04191577423649897,0.005375846596075314,0.01073085075724617,0.0075059028262146376,0.28846144415270475,0.10157105568533123,0.23212235333544917,1.2574732270949691,0.1019639084791241,0.07613010006388857,0.005152985189483941,0.05,0.02,0.21226520570436472,0.10305970378967881,0.10305970378967881,0.0,0.0,0.0,0.12,0.1,0.010873568081781696,1.1076443225535348,0.0029923793853418625,1.0,0.4620918947774586,0.5379081052225414,0.0,0.0,0.0,0.44221730225778205,IV: Parasitismo,1.156804195740109,0.8644505293429278,0.3521131080393211,0.8046910877007879
7.204803202134757,2.5448366463680454,0.6912978514653993,2.154294007632156,0.3905426387358894,0.3580952046680405,0.3332026467973589,0.06557676720957423,-0.016790251678269058,1.2925764045792936,0.2924721288233158,0.2924721288233158,0.10578304011025638,0.23272493497672028,0.11081677024348134,0.00018391438415069625,0.00019765406927842635,0.04308588015264312,0.007810852774717788,0.009996079403920766,0.007161904093360811,0.2924721288233158,0.10578304011025638,0.23272493497672028,1.2925764045792936,0.1062469400355928,0.07927335373257023,0.005604207036257869,0.05,0.02,0.24283316440501304,0.11208414072515738,0.11208414072515738,0.0,0.0,0.0,0.12,0.1,0.010193733473199193,1.1817596343358123,0.0010073959959239357,1.0,0.45145919249105226,0.5485408075089477,0.0,0.0,0.0,0.4570270843149364,IV: Parasitismo,1.1574025064649192,0.8640036579988027,0.3616858826845411,0.795716623780378
9.606404269513009,2.679559509880171,0.65234319384811,2.1680642132676486,0.5114952966125227,0.3418262410720341,0.31051695277607594,0.054405620479764716,-0.015690686806703907,1.3008385279605892,0.29446350655269876,0.29446350655269876,0.10884801489759202,0.23223197408983978,0.1073922688941577,0.0002258086995168118,0.0002485768917514096,0.043361284265352976,0.010229905932250453,0.009315508583282279,0.006836524821440682,0.29446350655269876,0.10884801489759202,0.23223197408983978,1.3008385279605892,0.10938442636162932,0.08140276309139007,0.005933384984576023,0.05,0.02,0.26931646302858264,0.11866769969152045,0.11866769969152045,0.0,0.0,0.0,0.12,0.1,0.009564085475033688,1.1934462590664314,0.0005367285608202812,1.0,0.44399637550575144,0.5560036244942486,0.0,0.0,0.0,0.4665671586387903,IV: Parasitismo,1.1583098797696323,0.8633268323379022,0.36964857253422384,0.7886613072354084
12.00800533689126,2.806157838799203,0.6159323110996435,2.177970241429125,0.6281875973700783,0.3264342657705603,0.2894980453290832,0.05197985791741966,-0.0146692057098574,1.3067821448574748,0.2956277055602905,0.2956277055602905,0.11123151176500987,0.23116764306504206,0.10798517531930676,0.0002615770553842345,0.00029495091726686575,0.0435594048285825,0.012563751947401567,0.008684941359872494,0.006528685315411206,0.2956277055602905,0.11123151176500987,0.23116764306504206,1.3067821448574748,0.11183815800041781,0.0830395214920323,0.006200636804152417,0.05,0.02,0.2930627876967844,0.12401273608304834,0.12401273608304834,0.0,0.0,0.0,0.12,0.1,0.00897989227713936,1.198796969538168,0.0003399304667670736,1.0,0.43834519457352017,0.5616548054264798,0.0,0.0,0.0,0.473540895340429,IV: Parasitismo,1.1582106422173672,0.8634008037218542,0.37625536996463854,0.7819552722527289
14.409606404269514,2.9292292743934607,0.5818840336673405,2.1887766908852577,0.7404525835082029,0.3118676214002657,0.27001641226707485,0.05071324172428493,-0.013720410833279822,1.3132660145311545,0.2963902606465005,0.2963902606465005,0.11320693079271109,0.22982958851664634,0.10926879811503706,0.0002917150784436375,0.00033692947357149455,0.04377553381770515,0.014809051670164058,0.008100492368012245,0.006237352428005314,0.2963902606465005,0.11320693079271109,0.22982958851664634,1.3132660145311545,0.11387833294924309,0.08447202303211097,0.006445492974207429,0.05,0.02,0.3152632263323431,0.12890985948414857,0.12890985948414857,0.0,0.0,0.0,0.12,0.1,0.008437421841583739,1.2039972164161175,0.0002364147000644899,1.0,0.43375897264170804,0.566241027358292,0.0,0.0,0.0,0.479106941669948,IV: Parasitismo,1.1573812123427125,0.8640195544102045,0.38195226289684264,0.7754289494458699
16.811207471647766,3.0497437897097113,0.5500304044954976,2.201225590244074,0.8485181994656371,0.2980776007746943,0.2519528037208032,0.049698453164221945,-0.01283895491682116,1.3207353541464444,0.29692882569592566,0.29692882569592566,0.11492355877634891,0.22834351419508123,0.11068630272464557,0.00031678242929299334,0.00037477553373794093,0.04402451180488148,0.01697036398931274,0.0075585841116240955,0.005961552015493886,0.29692882569592566,0.11492355877634891,0.22834351419508123,1.3207353541464444,0.11565306319326339,0.08582003320077214,0.006685889497983086,0.05,0.02,0.33672016763538554,0.13371778995966171,0.13371778995966171,0.0,0.0,0.0,0.12,0.1,0.007933359645362036,1.2100490514217987,0.0001747112347839408,1.0,0.42984321672887993,0.5701567832711201,0.0,0.0,0.0,0.48382091030899316,IV: Parasitismo,1.1560584326944126,0.8650081787312529,0.3870407612608619,0.7690176714335508
19.212808539026017,3.1679409907259473,0.5202159380028226,2.215268184843235,0.9526728058827123,0.2850184121289775,0.23519752587384515,0.04874484023917791,-0.012019836246779991,1.329160910905941,0.2973298609887219,0.2973298609887219,0.11646668356432983,0.2267617305067602,0.11210239556376822,0.00033730712360250693,0.00040875744934726056,0.0443053636968647,0.019053456117654247,0.007055925776215354,0.00570036824257955,0.2973298609887219,0.11646668356432983,0.2267617305067602,1.329160910905941,0.11724737866366391,0.08713117885614984,0.006929601770071764,0.05,0.02,0.3579786101993263,0.13859203540143528,0.13859203540143528,0.0,0.0,0.0,0.12,0.1,0.007464683225562615,1.2170585153421727,0.00013477736013334875,1.0,0.42637715024493195,0.573622849755068,0.0,0.0,0.0,0.487981643077041,IV: Parasitismo,1.1543691333736312,0.8662740283516008,0.39170866706044266,0.7626604663131885
21.61440960640427,3.283875110404895,0.49229670137554027,2.230679291846011,1.0531958185588837,0.27264702295831583,0.2196496784172244,0.047804130534609746,-0.011258429974814826,1.3384075751076068,0.29764036895099066,0.29764036895099066,0.11788711403737964,0.225106509863865,0.11348160524971017,0.0003537696711706897,0.0004391276525086284,0.044613585836920225,0.021063916371177674,0.006589490352516732,0.005452940459166317,0.29764036895099066,0.11788711403737964,0.225106509863865,1.3384075751076068,0.11871223436197231,0.08842328167440024,0.007179928070122516,0.05,0.02,0.37942061998088966,0.1435985614024503,0.1435985614024503,0.0,0.0,0.0,0.12,0.1,0.007028618005025361,1.2249259698578967,0.00010736557516861437,1.0,0.4232308054526027,0.5767691945473973,0.0,0.0,0.0,0.49176267550271124,IV: Parasitismo,1.1523760200770488,0.8677723086476692,0.39607232853949204,0.7563036915375567
