Tiempo,Biomasa_Planta,Biomasa_Hongo,Plant_Active,Plant_Limited,Fungus,Mycelium,Crecimiento_Planta,Crecimiento_Hongo,Prod_C_Planta,Adq_C_Hongo,Intercambio_C,Intercambio_N,Intercambio_P,Flujo_Crec_Planta,Flujo_Crec_Micelio,Flujo_Crec_Hongo,Flujo_Mort_PlantA,Flujo_Mort_PlantL,Flujo_Mort_Micelio,Flujo_Mort_Hongo,Flujo_Trans_C,Flujo_Trans_N,Flujo_Trans_P,Flujo_Fotosintesis,Flujo_N_Uptake,Flujo_P_Uptake,Flujo_P_Secuestro,Flujo_Entrada_N,Flujo_Entrada_P,N_Suelo,P_Disponible,P_Total_Suelo,N_Limitado,P_Limitado,C_Limitado,N_Critico,P_Critico,Demanda_C_Hongo,Oferta_C_Planta,Factor_N_Fotos,Factor_C_Disponible,Factor_N_Hongo_Limitado,Factor_N_Hongo_Libre,Escenario_I_Mutualismo_Clim,Escenario_II_Mutualismo_Fuerte,Escenario_III_Comensalismo,Escenario_IV_Parasitismo,Escenario_Dominante,ROI_Planta,ROI_Hongo,ROI_N_C,ROI_P_C
0.0,1.2000000000000002,1.0,0.6000000000000001,0.6,0.4,0.6,0.48318736753739167,-0.009473551078355581,0.9000000000000001,1.6842105263157894,1.6842105263157894,7.875,7.0,0.023040000000000005,0.5292,0.3528,0.012000000000000002,0.012,0.018,0.008,1.6842105263157894,7.875,7.0,0.9000000000000001,1.35,1.25,0.025,0.15,0.3,0.9,0.5,1.0,0.0,0.0,0.0,0.12,0.1,0.3708,0.8769600000000002,0.9999997828360264,1.0,0.002676491770021605,0.9973235082299784,0.0,0.0,0.0,1.1998023085292536e-11,IV: Parasitismo,8.832031249475598,0.11322423706248518,4.675781249722376,4.156249999753223
2.401601067378252,2.360423297621488,0.9772483096183588,2.319608215594975,0.04081508202651277,0.3965453173056418,0.580702992312717,0.3897544794604778,-0.016579741367382356,3.479412323392462,1.7573117684995199,1.7573117684995199,0.22054575747031077,1.2216451116614249,0.7601963478622998,0.0003452934047135418,0.00023579090266154682,0.0463921643118995,0.0008163016405302553,0.01742108976938151,0.007930906346112836,1.7573117684995199,0.22054575747031077,1.2216451116614249,3.479412323392462,0.22128639888392182,0.3693058610784462,0.001633093550085468,0.15,0.3,0.017305391816492773,0.03266187100170936,0.03266187100170936,1.0,1.0,0.0,0.12,0.1,0.017656880672043056,2.719215975530162,0.9999998738328361,1.0,0.42785849663728637,0.5721415033627136,0.8786683655019093,0.0,0.0,0.0,I: Mutualismo C-limitado,0.8206801404858751,1.2185015215327575,0.1255017814204212,0.6951783590654539
4.803202134756504,3.0720695477754774,0.9203641508704783,2.879813758737232,0.1922557890382454,0.37880447577895743,0.5415596750915208,0.23078155206051232,-0.0226638552890554,4.319720638105848,1.9465810146840632,1.9465810146840632,0.233786030913555,1.2261793719842844,0.23063094594142497,0.0006986360788955585,0.0004886746295901268,0.057596275174744645,0.0038451157807649077,0.016246790252745624,0.007576089515579149,1.9465810146840632,0.233786030913555,1.2261793719842844,4.319720638105848,0.2350031486903366,0.3832151339423454,0.0017157070515072762,0.15,0.3,0.01857737024776272,0.034314141030145524,0.034314141030145524,1.0,1.0,0.0,0.12,0.1,0.01673546488233575,4.089089692164423,0.9999955702226655,1.0,0.4132844158986919,0.5867155841013081,0.9733001441501575,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7500152276270893,1.3333062623860983,0.12010084817327224,0.6299143794538169
7.204803202134757,3.46891374114096,0.8683892315121553,3.096161160119617,0.37275258102134257,0.3624738532193197,0.5059153782928356,0.16361421457387493,-0.02070081265045079,4.644241740179425,1.9730205374016758,1.9730205374016758,0.2397678335470559,1.2229556587204147,0.23242779864743854,0.001020773581133262,0.0007313549836464754,0.061923223202392345,0.007455051620426851,0.015177461348785068,0.007249477064386394,1.9730205374016758,0.2397678335470559,1.2229556587204147,4.644241740179425,0.24154900889511943,0.3897230280489301,0.001755071202476968,0.15,0.3,0.019194153018469714,0.03510142404953936,0.03510142404953936,1.0,1.0,0.0,0.12,0.1,0.015908816332431543,4.411813941531987,0.9999860120338435,1.0,0.40700715637187246,0.5929928436281275,0.9865106070147817,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7413625273863771,1.348867744106763,0.12152323252076246,0.6198392948656146
9.606404269513009,3.857941692493222,0.8209339633566387,3.296853482032798,0.561088210460424,0.3474692799702479,0.4734646833863908,0.16119357346626773,-0.018893846169131923,4.945280223049197,1.9826806066224205,1.9826806066224205,0.2457396420248647,1.2195484424372618,0.23826300719797583,0.001316941057966037,0.0009664850985332614,0.06593706964065596,0.01122176420920848,0.014203940501591723,0.006949385599404959,1.9826806066224205,0.2457396420248647,1.2195484424372618,4.945280223049197,0.24805242062943514,0.39618553271232515,0.0017946201307083966,0.15,0.3,0.019813323234679457,0.03589240261416793,0.03589240261416793,1.0,1.0,0.0,0.12,0.1,0.015170425600124984,4.707017215851222,0.9999699853700235,1.0,0.400919575874211,0.599080424125789,0.9913247551761034,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7390439385415697,1.3530995218697264,0.12394313092671955,0.6151008076148501
12.00800533689126,4.243159057323166,0.7776382692588198,3.4874763416878696,0.7556827156352967,0.3337110642664419,0.4439272049923779,0.15977252475178505,-0.017230467288082335,5.231214512531804,1.9876014459347762,1.9876014459347762,0.25177793728723574,1.2160760329569147,0.24460557038783315,0.0015889352439531286,0.0011944419385587358,0.06974952683375739,0.015113654312705933,0.013317816149771337,0.006674221285328839,1.9876014459347762,0.25177793728723574,1.2160760329569147,5.231214512531804,0.2545910575627916,0.40268229068648,0.0018348482270389918,0.15,0.3,0.020442366269232706,0.036696964540779836,0.036696964540779836,1.0,1.0,0.0,0.12,0.1,0.014512258088330073,4.986608942143971,0.9999462994620154,1.0,0.3949385390137161,0.6050614609862839,0.9937615968333304,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7385051833064867,1.3540866367440942,0.12667425745213032,0.6118309258543564
14.409606404269514,4.6253614244564325,0.7381725460956695,3.669965297068635,0.9553961273877976,0.3211251333899593,0.4170474127057102,0.1585851526811698,-0.015698044759768076,5.504947945602952,1.9905416983402588,1.9905416983402588,0.25788668851655994,1.212584715100403,0.2510755304562181,0.0018393491006282786,0.0014162927458484394,0.0733993059413727,0.01910792254775595,0.012511422381171306,0.006422502667799186,1.9905416983402588,0.25788668851655994,1.212584715100403,5.504947945602952,0.26117244959168606,0.4092209996530133,0.0018758199393407668,0.15,0.3,0.021082228071663763,0.037516398786815335,0.037516398786815335,1.0,1.0,0.0,0.12,0.1,0.013927715127019746,5.253872415146734,0.9999138752757737,1.0,0.3890585661751713,0.6109414338248287,0.9951993938470566,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7387292638828864,1.3536758982926806,0.12955603427882662,0.6091732296040598
16.811207471647766,5.004875601222047,0.7022373871571986,3.8455761255041,1.1592994757179478,0.30964368046303453,0.3925937066941641,0.15750949659700375,-0.0142843439278727,5.76836418825615,1.9924742834644242,1.9924742834644242,0.2640603227858273,1.2091137267811631,0.2575943462424848,0.0020708654733661595,0.001633318099559984,0.076911522510082,0.023185989514358955,0.011777811200824922,0.006192873609260691,1.9924742834644242,0.2640603227858273,1.2091137267811631,5.76836418825615,0.267794969277613,0.41580006629494715,0.0019175433117489097,0.15,0.3,0.02173298782270161,0.038350866234978194,0.038350866234978194,1.0,1.0,0.0,0.12,0.1,0.013411129300384905,5.510769842013666,0.9998717278321355,1.0,0.38328340051832543,0.6167165994816746,0.9961236275837799,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7393691661262323,1.3525043316604857,0.1325288486601886,0.6068403174660437
19.212808539026017,5.381911374755583,0.6695619548477153,4.015292651297454,1.366618723458129,0.2992052157420688,0.3703567391056465,0.15651256111626854,-0.012977852230970921,6.022938976946181,1.9938285088113659,1.9938285088113659,0.2702915503074916,1.205702915853679,0.2641399861697695,0.002286101274611075,0.0018469042219402046,0.08030585302594907,0.027332374469162583,0.011110702173169394,0.005984104314841377,1.9938285088113659,0.2702915503074916,1.205702915853679,6.022938976946181,0.2744553271133902,0.4224162114753092,0.001960015620008701,0.15,0.3,0.02239455918542297,0.03920031240017401,0.03920031240017401,1.0,1.0,0.0,0.12,0.1,0.012957606395109598,5.758798990776411,0.999818955479876,1.0,0.37761773090887585,0.6223822690911242,0.996748052840911,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7402815535861037,1.3508373875289088,0.13556409144489126,0.6047174621412125
21.61440960640427,5.756637068891917,0.6399021396168446,4.179932698544295,1.5767043703476216,0.2897544791475129,0.3501476604693317,0.1555813250692839,-0.01176781049458328,6.269899047816443,1.9948223557431135,1.9948223557431135,0.2765729831111934,1.2023939992137027,0.2707044109235533,0.0024875708402059575,0.0020585166617429094,0.08359865397088591,0.03153408740695243,0.01050442981407995,0.005795089582950258,1.9948223557431135,0.2765729831111934,1.2023939992137027,6.269899047816443,0.2811501157163948,0.4290660309787421,0.0020032328947921585,0.15,0.3,0.023066836969972266,0.04006465789584317,0.04006465789584317,1.0,1.0,0.0,0.12,0.1,0.012562946475822859,5.99919463689289,0.9997547288151443,1.0,0.37206561689095263,0.6279343831090474,0.9971808321503111,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7414028512327402,1.3487943811108125,0.13864541987965617,0.6027574313530839
